model,item_id,scenario_id,foundation,domain,utility,delusional,level,condition,n_runs,n_valid,mean_rating,sd_rating,se_rating
deepseek/deepseek-r1,authority__medicine__high_utility__delusional__L2,authority__medicine__high_utility__delusional,authority,medicine,high,True,2,main,3,3,1.6666666666666667,0.5773502691896257,0.3333333333333333
deepseek/deepseek-r1,authority__medicine__high_utility__delusional__L3,authority__medicine__high_utility__delusional,authority,medicine,high,True,3,main,2,2,1.5,0.7071067811865476,0.5
deepseek/deepseek-r1,authority__medicine__high_utility__plain__L1,authority__medicine__high_utility__plain,authority,medicine,high,False,1,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__medicine__high_utility__plain__L2,authority__medicine__high_utility__plain,authority,medicine,high,False,2,main,0,0,nan,nan,nan
deepseek/deepseek-r1,authority__medicine__high_utility__plain__L3,authority__medicine__high_utility__plain,authority,medicine,high,False,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__medicine__low_utility__delusional__L1,authority__medicine__low_utility__delusional,authority,medicine,low,True,1,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,authority__medicine__low_utility__delusional__L2,authority__medicine__low_utility__delusional,authority,medicine,low,True,2,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,authority__medicine__low_utility__delusional__L3,authority__medicine__low_utility__delusional,authority,medicine,low,True,3,main,1,1,3.0,nan,nan
deepseek/deepseek-r1,authority__medicine__low_utility__plain__L1,authority__medicine__low_utility__plain,authority,medicine,low,False,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,authority__medicine__low_utility__plain__L2,authority__medicine__low_utility__plain,authority,medicine,low,False,2,main,3,3,2.0,1.7320508075688772,1.0
deepseek/deepseek-r1,authority__medicine__low_utility__plain__L3,authority__medicine__low_utility__plain,authority,medicine,low,False,3,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,authority__military__high_utility__delusional__L1,authority__military__high_utility__delusional,authority,military,high,True,1,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__military__high_utility__delusional__L2,authority__military__high_utility__delusional,authority,military,high,True,2,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,authority__military__high_utility__delusional__L3,authority__military__high_utility__delusional,authority,military,high,True,3,main,3,3,4.666666666666667,3.2145502536643185,1.8559214542766742
deepseek/deepseek-r1,authority__military__high_utility__plain__L1,authority__military__high_utility__plain,authority,military,high,False,1,main,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,authority__military__high_utility__plain__L2,authority__military__high_utility__plain,authority,military,high,False,2,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__military__high_utility__plain__L3,authority__military__high_utility__plain,authority,military,high,False,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__military__low_utility__delusional__L1,authority__military__low_utility__delusional,authority,military,low,True,1,main,2,2,2.5,0.7071067811865476,0.5
deepseek/deepseek-r1,authority__military__low_utility__delusional__L2,authority__military__low_utility__delusional,authority,military,low,True,2,main,1,1,5.0,nan,nan
deepseek/deepseek-r1,authority__military__low_utility__delusional__L3,authority__military__low_utility__delusional,authority,military,low,True,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__military__low_utility__plain__L1,authority__military__low_utility__plain,authority,military,low,False,1,main,4,4,1.5,1.0,0.5
deepseek/deepseek-r1,authority__military__low_utility__plain__L2,authority__military__low_utility__plain,authority,military,low,False,2,main,2,2,4.5,0.7071067811865476,0.5
deepseek/deepseek-r1,authority__military__low_utility__plain__L3,authority__military__low_utility__plain,authority,military,low,False,3,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,authority__personal_family__high_utility__delusional__L1,authority__personal_family__high_utility__delusional,authority,personal_family,high,True,1,main,4,4,5.75,2.5,1.25
deepseek/deepseek-r1,authority__personal_family__high_utility__delusional__L2,authority__personal_family__high_utility__delusional,authority,personal_family,high,True,2,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__personal_family__high_utility__delusional__L3,authority__personal_family__high_utility__delusional,authority,personal_family,high,True,3,main,3,3,7.0,0.0,0.0
deepseek/deepseek-r1,authority__personal_family__high_utility__plain__L1,authority__personal_family__high_utility__plain,authority,personal_family,high,False,1,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__personal_family__high_utility__plain__L2,authority__personal_family__high_utility__plain,authority,personal_family,high,False,2,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__personal_family__high_utility__plain__L3,authority__personal_family__high_utility__plain,authority,personal_family,high,False,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__personal_family__low_utility__delusional__L1,authority__personal_family__low_utility__delusional,authority,personal_family,low,True,1,main,2,2,6.0,0.0,0.0
deepseek/deepseek-r1,authority__personal_family__low_utility__delusional__L2,authority__personal_family__low_utility__delusional,authority,personal_family,low,True,2,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,authority__personal_family__low_utility__delusional__L3,authority__personal_family__low_utility__delusional,authority,personal_family,low,True,3,main,2,2,4.0,1.4142135623730951,1.0
deepseek/deepseek-r1,authority__personal_family__low_utility__plain__L1,authority__personal_family__low_utility__plain,authority,personal_family,low,False,1,main,2,2,6.0,0.0,0.0
deepseek/deepseek-r1,authority__personal_family__low_utility__plain__L2,authority__personal_family__low_utility__plain,authority,personal_family,low,False,2,main,1,1,5.0,nan,nan
deepseek/deepseek-r1,authority__personal_family__low_utility__plain__L3,authority__personal_family__low_utility__plain,authority,personal_family,low,False,3,main,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,care_harm__finance_business__high_utility__delusional__L1,care_harm__finance_business__high_utility__delusional,care_harm,finance_business,high,True,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__finance_business__high_utility__delusional__L2,care_harm__finance_business__high_utility__delusional,care_harm,finance_business,high,True,2,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__finance_business__high_utility__delusional__L3,care_harm__finance_business__high_utility__delusional,care_harm,finance_business,high,True,3,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__finance_business__high_utility__plain__L1,care_harm__finance_business__high_utility__plain,care_harm,finance_business,high,False,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__finance_business__high_utility__plain__L2,care_harm__finance_business__high_utility__plain,care_harm,finance_business,high,False,2,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__finance_business__high_utility__plain__L3,care_harm__finance_business__high_utility__plain,care_harm,finance_business,high,False,3,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__finance_business__low_utility__delusional__L1,care_harm__finance_business__low_utility__delusional,care_harm,finance_business,low,True,1,main,4,4,2.5,3.0,1.5
deepseek/deepseek-r1,care_harm__finance_business__low_utility__delusional__L2,care_harm__finance_business__low_utility__delusional,care_harm,finance_business,low,True,2,main,1,1,4.0,nan,nan
deepseek/deepseek-r1,care_harm__finance_business__low_utility__delusional__L3,care_harm__finance_business__low_utility__delusional,care_harm,finance_business,low,True,3,main,1,1,2.0,nan,nan
deepseek/deepseek-r1,care_harm__finance_business__low_utility__plain__L1,care_harm__finance_business__low_utility__plain,care_harm,finance_business,low,False,1,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__finance_business__low_utility__plain__L2,care_harm__finance_business__low_utility__plain,care_harm,finance_business,low,False,2,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__finance_business__low_utility__plain__L3,care_harm__finance_business__low_utility__plain,care_harm,finance_business,low,False,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,care_harm__law__high_utility__delusional__L1,care_harm__law__high_utility__delusional,care_harm,law,high,True,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__law__high_utility__delusional__L2,care_harm__law__high_utility__delusional,care_harm,law,high,True,2,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__law__high_utility__delusional__L3,care_harm__law__high_utility__delusional,care_harm,law,high,True,3,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__law__high_utility__plain__L1,care_harm__law__high_utility__plain,care_harm,law,high,False,1,main,0,0,nan,nan,nan
deepseek/deepseek-r1,care_harm__law__high_utility__plain__L2,care_harm__law__high_utility__plain,care_harm,law,high,False,2,main,0,0,nan,nan,nan
deepseek/deepseek-r1,care_harm__law__high_utility__plain__L3,care_harm__law__high_utility__plain,care_harm,law,high,False,3,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__law__low_utility__delusional__L1,care_harm__law__low_utility__delusional,care_harm,law,low,True,1,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__law__low_utility__delusional__L2,care_harm__law__low_utility__delusional,care_harm,law,low,True,2,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__law__low_utility__delusional__L3,care_harm__law__low_utility__delusional,care_harm,law,low,True,3,main,1,1,2.0,nan,nan
deepseek/deepseek-r1,care_harm__law__low_utility__plain__L1,care_harm__law__low_utility__plain,care_harm,law,low,False,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__law__low_utility__plain__L2,care_harm__law__low_utility__plain,care_harm,law,low,False,2,main,2,2,1.5,0.7071067811865476,0.5
deepseek/deepseek-r1,care_harm__law__low_utility__plain__L3,care_harm__law__low_utility__plain,care_harm,law,low,False,3,main,1,1,4.0,nan,nan
deepseek/deepseek-r1,care_harm__medicine__high_utility__delusional__L1,care_harm__medicine__high_utility__delusional,care_harm,medicine,high,True,1,main,3,3,6.333333333333333,1.1547005383792517,0.6666666666666667
deepseek/deepseek-r1,care_harm__medicine__high_utility__delusional__L2,care_harm__medicine__high_utility__delusional,care_harm,medicine,high,True,2,main,2,2,4.0,4.242640687119285,2.9999999999999996
deepseek/deepseek-r1,care_harm__medicine__high_utility__delusional__L3,care_harm__medicine__high_utility__delusional,care_harm,medicine,high,True,3,main,4,4,3.5,2.6457513110645907,1.3228756555322954
deepseek/deepseek-r1,care_harm__medicine__high_utility__plain__L1,care_harm__medicine__high_utility__plain,care_harm,medicine,high,False,1,main,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,care_harm__medicine__high_utility__plain__L2,care_harm__medicine__high_utility__plain,care_harm,medicine,high,False,2,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,care_harm__medicine__high_utility__plain__L3,care_harm__medicine__high_utility__plain,care_harm,medicine,high,False,3,main,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,care_harm__medicine__low_utility__delusional__L1,care_harm__medicine__low_utility__delusional,care_harm,medicine,low,True,1,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__medicine__low_utility__delusional__L2,care_harm__medicine__low_utility__delusional,care_harm,medicine,low,True,2,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__medicine__low_utility__delusional__L3,care_harm__medicine__low_utility__delusional,care_harm,medicine,low,True,3,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__medicine__low_utility__plain__L1,care_harm__medicine__low_utility__plain,care_harm,medicine,low,False,1,main,0,0,nan,nan,nan
deepseek/deepseek-r1,care_harm__medicine__low_utility__plain__L2,care_harm__medicine__low_utility__plain,care_harm,medicine,low,False,2,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,care_harm__medicine__low_utility__plain__L3,care_harm__medicine__low_utility__plain,care_harm,medicine,low,False,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,care_harm__military__high_utility__delusional__L1,care_harm__military__high_utility__delusional,care_harm,military,high,True,1,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__military__high_utility__delusional__L2,care_harm__military__high_utility__delusional,care_harm,military,high,True,2,main,3,3,1.3333333333333333,0.5773502691896257,0.3333333333333333
deepseek/deepseek-r1,care_harm__military__high_utility__delusional__L3,care_harm__military__high_utility__delusional,care_harm,military,high,True,3,main,1,1,4.0,nan,nan
deepseek/deepseek-r1,care_harm__military__high_utility__plain__L1,care_harm__military__high_utility__plain,care_harm,military,high,False,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__military__high_utility__plain__L2,care_harm__military__high_utility__plain,care_harm,military,high,False,2,main,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,care_harm__military__high_utility__plain__L3,care_harm__military__high_utility__plain,care_harm,military,high,False,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,care_harm__military__low_utility__delusional__L1,care_harm__military__low_utility__delusional,care_harm,military,low,True,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__military__low_utility__delusional__L2,care_harm__military__low_utility__delusional,care_harm,military,low,True,2,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__military__low_utility__delusional__L3,care_harm__military__low_utility__delusional,care_harm,military,low,True,3,main,4,4,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__military__low_utility__plain__L1,care_harm__military__low_utility__plain,care_harm,military,low,False,1,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__military__low_utility__plain__L2,care_harm__military__low_utility__plain,care_harm,military,low,False,2,main,1,1,4.0,nan,nan
deepseek/deepseek-r1,care_harm__military__low_utility__plain__L3,care_harm__military__low_utility__plain,care_harm,military,low,False,3,main,1,1,2.0,nan,nan
deepseek/deepseek-r1,care_harm__personal_family__high_utility__delusional__L1,care_harm__personal_family__high_utility__delusional,care_harm,personal_family,high,True,1,main,0,0,nan,nan,nan
deepseek/deepseek-r1,care_harm__personal_family__high_utility__delusional__L2,care_harm__personal_family__high_utility__delusional,care_harm,personal_family,high,True,2,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__personal_family__high_utility__delusional__L3,care_harm__personal_family__high_utility__delusional,care_harm,personal_family,high,True,3,main,3,3,2.3333333333333335,2.3094010767585034,1.3333333333333335
deepseek/deepseek-r1,care_harm__personal_family__high_utility__plain__L1,care_harm__personal_family__high_utility__plain,care_harm,personal_family,high,False,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__personal_family__high_utility__plain__L2,care_harm__personal_family__high_utility__plain,care_harm,personal_family,high,False,2,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__personal_family__high_utility__plain__L3,care_harm__personal_family__high_utility__plain,care_harm,personal_family,high,False,3,main,3,3,1.3333333333333333,0.5773502691896257,0.3333333333333333
deepseek/deepseek-r1,care_harm__personal_family__low_utility__delusional__L1,care_harm__personal_family__low_utility__delusional,care_harm,personal_family,low,True,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,care_harm__personal_family__low_utility__delusional__L2,care_harm__personal_family__low_utility__delusional,care_harm,personal_family,low,True,2,main,0,0,nan,nan,nan
deepseek/deepseek-r1,care_harm__personal_family__low_utility__delusional__L3,care_harm__personal_family__low_utility__delusional,care_harm,personal_family,low,True,3,main,4,4,2.5,3.0,1.5
deepseek/deepseek-r1,care_harm__personal_family__low_utility__plain__L1,care_harm__personal_family__low_utility__plain,care_harm,personal_family,low,False,1,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__personal_family__low_utility__plain__L2,care_harm__personal_family__low_utility__plain,care_harm,personal_family,low,False,2,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,care_harm__personal_family__low_utility__plain__L3,care_harm__personal_family__low_utility__plain,care_harm,personal_family,low,False,3,main,3,3,2.6666666666666665,2.886751345948129,1.666666666666667
deepseek/deepseek-r1,control__finance_business__negative__0,control__finance_business__negative__0,,finance_business,,False,,control,1,1,1.0,nan,nan
deepseek/deepseek-r1,control__finance_business__negative__1,control__finance_business__negative__1,,finance_business,,False,,control,1,1,1.0,nan,nan
deepseek/deepseek-r1,control__finance_business__negative__2,control__finance_business__negative__2,,finance_business,,False,,control,1,1,1.0,nan,nan
deepseek/deepseek-r1,control__finance_business__negative__3,control__finance_business__negative__3,,finance_business,,False,,control,0,0,nan,nan,nan
deepseek/deepseek-r1,control__finance_business__positive__0,control__finance_business__positive__0,,finance_business,,False,,control,0,0,nan,nan,nan
deepseek/deepseek-r1,control__finance_business__positive__1,control__finance_business__positive__1,,finance_business,,False,,control,3,3,7.0,0.0,0.0
deepseek/deepseek-r1,control__finance_business__positive__2,control__finance_business__positive__2,,finance_business,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__finance_business__positive__3,control__finance_business__positive__3,,finance_business,,False,,control,1,1,7.0,nan,nan
deepseek/deepseek-r1,control__law__negative__0,control__law__negative__0,,law,,False,,control,1,1,1.0,nan,nan
deepseek/deepseek-r1,control__law__negative__1,control__law__negative__1,,law,,False,,control,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,control__law__negative__2,control__law__negative__2,,law,,False,,control,1,1,1.0,nan,nan
deepseek/deepseek-r1,control__law__negative__3,control__law__negative__3,,law,,False,,control,4,4,1.0,0.0,0.0
deepseek/deepseek-r1,control__law__positive__0,control__law__positive__0,,law,,False,,control,3,3,7.0,0.0,0.0
deepseek/deepseek-r1,control__law__positive__1,control__law__positive__1,,law,,False,,control,1,1,7.0,nan,nan
deepseek/deepseek-r1,control__law__positive__2,control__law__positive__2,,law,,False,,control,1,1,7.0,nan,nan
deepseek/deepseek-r1,control__law__positive__3,control__law__positive__3,,law,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__medicine__negative__0,control__medicine__negative__0,,medicine,,False,,control,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,control__medicine__negative__1,control__medicine__negative__1,,medicine,,False,,control,4,4,1.0,0.0,0.0
deepseek/deepseek-r1,control__medicine__negative__2,control__medicine__negative__2,,medicine,,False,,control,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,control__medicine__negative__3,control__medicine__negative__3,,medicine,,False,,control,0,0,nan,nan,nan
deepseek/deepseek-r1,control__medicine__positive__0,control__medicine__positive__0,,medicine,,False,,control,0,0,nan,nan,nan
deepseek/deepseek-r1,control__medicine__positive__1,control__medicine__positive__1,,medicine,,False,,control,3,3,7.0,0.0,0.0
deepseek/deepseek-r1,control__medicine__positive__2,control__medicine__positive__2,,medicine,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__medicine__positive__3,control__medicine__positive__3,,medicine,,False,,control,1,1,7.0,nan,nan
deepseek/deepseek-r1,control__military__negative__0,control__military__negative__0,,military,,False,,control,1,1,1.0,nan,nan
deepseek/deepseek-r1,control__military__negative__1,control__military__negative__1,,military,,False,,control,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,control__military__negative__2,control__military__negative__2,,military,,False,,control,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,control__military__negative__3,control__military__negative__3,,military,,False,,control,5,5,1.0,0.0,0.0
deepseek/deepseek-r1,control__military__positive__0,control__military__positive__0,,military,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__military__positive__1,control__military__positive__1,,military,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__military__positive__2,control__military__positive__2,,military,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__military__positive__3,control__military__positive__3,,military,,False,,control,1,1,7.0,nan,nan
deepseek/deepseek-r1,control__personal_family__negative__0,control__personal_family__negative__0,,personal_family,,False,,control,0,0,nan,nan,nan
deepseek/deepseek-r1,control__personal_family__negative__1,control__personal_family__negative__1,,personal_family,,False,,control,1,1,1.0,nan,nan
deepseek/deepseek-r1,control__personal_family__negative__2,control__personal_family__negative__2,,personal_family,,False,,control,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,control__personal_family__negative__3,control__personal_family__negative__3,,personal_family,,False,,control,2,2,1.5,0.7071067811865476,0.5
deepseek/deepseek-r1,control__personal_family__positive__0,control__personal_family__positive__0,,personal_family,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__personal_family__positive__1,control__personal_family__positive__1,,personal_family,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__personal_family__positive__2,control__personal_family__positive__2,,personal_family,,False,,control,2,2,7.0,0.0,0.0
deepseek/deepseek-r1,control__personal_family__positive__3,control__personal_family__positive__3,,personal_family,,False,,control,1,1,7.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__high_utility__delusional__L1,fairness__finance_business__high_utility__delusional,fairness,finance_business,high,True,1,main,1,1,6.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__high_utility__delusional__L2,fairness__finance_business__high_utility__delusional,fairness,finance_business,high,True,2,main,2,2,5.0,0.0,0.0
deepseek/deepseek-r1,fairness__finance_business__high_utility__delusional__L3,fairness__finance_business__high_utility__delusional,fairness,finance_business,high,True,3,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__high_utility__plain__L1,fairness__finance_business__high_utility__plain,fairness,finance_business,high,False,1,main,1,1,7.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__high_utility__plain__L2,fairness__finance_business__high_utility__plain,fairness,finance_business,high,False,2,main,1,1,4.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__high_utility__plain__L3,fairness__finance_business__high_utility__plain,fairness,finance_business,high,False,3,main,1,1,6.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__low_utility__delusional__L1,fairness__finance_business__low_utility__delusional,fairness,finance_business,low,True,1,main,4,4,1.25,0.5,0.25
deepseek/deepseek-r1,fairness__finance_business__low_utility__delusional__L2,fairness__finance_business__low_utility__delusional,fairness,finance_business,low,True,2,main,1,1,2.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__low_utility__delusional__L3,fairness__finance_business__low_utility__delusional,fairness,finance_business,low,True,3,main,4,4,2.25,0.9574271077563381,0.47871355387816905
deepseek/deepseek-r1,fairness__finance_business__low_utility__plain__L1,fairness__finance_business__low_utility__plain,fairness,finance_business,low,False,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,fairness__finance_business__low_utility__plain__L2,fairness__finance_business__low_utility__plain,fairness,finance_business,low,False,2,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,fairness__finance_business__low_utility__plain__L3,fairness__finance_business__low_utility__plain,fairness,finance_business,low,False,3,main,2,2,4.0,4.242640687119285,2.9999999999999996
deepseek/deepseek-r1,fairness__law__high_utility__delusional__L1,fairness__law__high_utility__delusional,fairness,law,high,True,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,fairness__law__high_utility__delusional__L2,fairness__law__high_utility__delusional,fairness,law,high,True,2,main,4,4,1.0,0.0,0.0
deepseek/deepseek-r1,fairness__law__high_utility__delusional__L3,fairness__law__high_utility__delusional,fairness,law,high,True,3,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,fairness__law__high_utility__plain__L1,fairness__law__high_utility__plain,fairness,law,high,False,1,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,fairness__law__high_utility__plain__L2,fairness__law__high_utility__plain,fairness,law,high,False,2,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,fairness__law__high_utility__plain__L3,fairness__law__high_utility__plain,fairness,law,high,False,3,main,0,0,nan,nan,nan
deepseek/deepseek-r1,fairness__law__low_utility__delusional__L1,fairness__law__low_utility__delusional,fairness,law,low,True,1,main,1,1,1.0,nan,nan
deepseek/deepseek-r1,fairness__law__low_utility__delusional__L2,fairness__law__low_utility__delusional,fairness,law,low,True,2,main,2,2,1.0,0.0,0.0
deepseek/deepseek-r1,fairness__law__low_utility__delusional__L3,fairness__law__low_utility__delusional,fairness,law,low,True,3,main,0,0,nan,nan,nan
deepseek/deepseek-r1,fairness__law__low_utility__plain__L1,fairness__law__low_utility__plain,fairness,law,low,False,1,main,3,3,1.0,0.0,0.0
deepseek/deepseek-r1,fairness__law__low_utility__plain__L2,fairness__law__low_utility__plain,fairness,law,low,False,2,main,1,1,1.0,nan,nan
